Structure,Index,Name,Visible,Tagged,Visibility Locked,Color,Calculate Charges,Number of Atoms,Molecular Formula,Molecular Composition,Molecular Weight,Exact Mol. Weight,Net Formal Charge,Absn_Risk,TOX_Risk,ADMET_Risk,s_user_SMILES,s_m_subgroup_title,s_m_subgroupid,b_m_subgroup_collapsed,ADMET_Code,Clean Energy
,1,6264,true,false,false,255 255 255 255,false,25,C19 H23 N3 O2 S,"C: 0.638, H: 0.065, N: 0.118, O: 0.090, S: 0.090",357.48,357.151,0,0,0,0,CC1CC(N)C(C1)N(C2)c(cc(C)cc3)c3S(=O)c(c24)cc(=O)[nH]c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,82.6702
,2,6506,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)Cn(cc3)c(c34)C=CC(C4)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,3,4042,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCc1cc(=O)oc(c12)S(=O)(=O)C=CC2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,4,3180,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N#Cc1cc(C(=O)C)cc2n(C)c(c3c12)c(=O)n(cn3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,5,4826,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c1cccc(S2(=O)=O)c1N(C(=O)C)C(C2=C34)=C(O)C(C(=O)C)C3CCC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,6,6561,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c1coc(=O)c(c12)Sc3c(N2C(=O)C)c(=O)n(cn3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,7,4591,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(c1=O)cnc(c12)Sc3c(N2C=O)cc(C(=O)N)cc3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,8,5850,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cc(=O)n(C(=O)C)c(c12)N(C=CS2)C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,9,6761,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(C#N)N3C=CSC=C3c(c4)coc(=O)c4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,10,1704,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N=Cc1cccc(N2C(=O)C)c1Sc(c23)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,11,3793,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CCc(c12)c3c(c(O)c2C(=O)C)N(C(=O)C)c4c(S3)c(=O)n(cn4)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,12,4452,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(c1O)ccc(c12)Sc3c(N2C(=O)CF)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,13,5930,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1c(Cl)c(C#N)cc(c12)Oc3c(cccc3)N2C(=O)CC,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,14,5047,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1c(Cl)ccc(c12)Oc3c(C2C(=O)O)cccc3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,15,1713,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCCC(=O)N1c(cccc2)c2Oc(c13)ccc(F)c3C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,16,5405,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)C(C)C1CCCc(c2)c1cc(c23)ocn3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,17,1790,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=c1cc[nH]c(c12)N(C3CN(C)CO3)c4c(S2)ncc(Cl)c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,18,2221,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(cc1)cc(N2C(=O)C)c1SC(C2=3)=CC(C(=O)O)C3O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,19,3713,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1cccc(c12)SC=CN2C[C@H](C34F)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,20,4345,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N#Cc1cc(C(=O)O)cc2n(C)c(c3c12)c(=O)n(cn3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,21,6100,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cn(C(=O)O)c(c12)Sc3c(c(C(F)(F)F)ccc3)N2CCCN4CCNCC4=O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,22,6433,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1cc(ccc1)C2=CN(C=CS2)C[C@H](C34F)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,23,5183,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C1CCC(=O)N(C1)CCCN2c([nH]ccc3=O)c3Sc(c24)nccc4O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,24,1822,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)C(=O)CCN1c(cc(C)cc2)c2S(=O)(=O)c(c13)cccc3-c4nn[nH]n4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,25,2266,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(C)CCC1N2c([nH]ccc3=O)c3Sc(c24)ccc(Cl)c4O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,26,6224,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(C#N)N3C=CSC=C3c(ccc4)cc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,27,5439,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N#Cc1cc(CO)cc2n(C)c(c3c12)c(=O)n(cn3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,28,843,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)CCCN1c([nH]ccc2=O)c2Sc(c13)ccc(Cl)c3O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,29,5650,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(CC#N)N(C=CS3)c(c34)cccc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,30,4183,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(cc1)cc(N2C(C)=N)c1Sc(c23)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,31,2212,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(C#N)N(C=CS3)c(c34)cccc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,32,3974,false,false,false,255 255 255 255,false,,,,,,,0,0,0,NCC(=O)c(cc1)cc(N2C(=O)C)c1Sc(c23)cc(C(=O)C)cc3O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,33,2199,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(c1)ccc(S2(=O)=O)c1N(C(=O)C)C(C2=C34)=C(O)C(C(=O)C)C3CCC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,34,5924,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(c1=O)cnc(S2)c1N(C(=O)C)c3c2c(=O)oc(c34)C(=O)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,35,4275,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(cc1)cc(N2C=O)c1Sc(c23)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,36,4305,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1ccc(cc1)S\C=C\NC[C@H](C23)CN(CC2)CC3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,37,2927,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)CN3C=CSc(c34)cc(F)c(c4)S(=O)(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,38,1180,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)c(cc1)cc(N2C(=O)C)c1S(=O)(=O)C(C2=3)=CCC(C(=O)C)C3O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,39,4408,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)C(CC1)=CC(N2C(=O)C)=C1Sc(c23)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,40,5252,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(O)CC3COC(=O)C=C3c4ccccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,41,3924,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCc1cccc(c12)S(=O)(=O)C=CC2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,42,4212,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N#CC1CC(C(=O)C)CC(N2C=O)C1Cc(c23)ncn(c3=S)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,43,6151,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C1)CCC1CC2c(nccc3)c3S(=O)(=O)c(c24)cccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,44,4296,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCN(CO)CN1c(cccc2)c2S(=O)(=O)c(n3)c1c(=O)n(c34)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,45,6643,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)Cn(cc3)c(c34)C=CC4O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,46,5959,false,false,false,255 255 255 255,false,,,,,,,0,0,0,FC1CN(CC2)C[C@@H](C12)CC(C=CS3(=O)=O)CC3C4=CCOC(=O)C4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,47,3090,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCN(CO)CCN1c(cccc2)c2S(=O)(=O)c(n3)c1c(=O)n(c34)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,48,1683,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)CCCC1c(cccc2)c2S(=O)(=O)c(c13)cn(C)c3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,49,1351,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)CCCN1c(cccc2)c2S(=O)(=O)c(c13)cn(C)c3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,50,6142,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C1)CCC1CC2N(C(=O)CC(C)C3)C=3S(=O)(=O)c(c24)cccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,51,6479,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(CC12)CCC3C=CS(=O)(=O)C(=C34)CCC=C4CC,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,52,5913,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCc1cc(=O)oc(c12)S(=O)(=O)C=CC2CC(CC34)N(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,53,6288,false,false,false,255 255 255 255,false,,,,,,,0,0,0,NC(=O)c(c1)ccc(c12)S(=O)(=O)C=CC2CC(CC34)N(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,54,6261,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(CC12)CCC(C=CS3(=O)=O)c(c34)n(CC)cc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,55,6197,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(O)CC3COC(=O)C=C3c4c(=O)[nH]ccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,56,6836,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)CCCC1C(C=C(C(F)(F)F)CC2)=C2S(=O)(=O)c(c13)oc(=O)c(c3)C=N,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,57,1917,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cccc(c12)S(=O)(=O)C3=C(C=CC(C3)CC(=O)N)N2CC4CCN(C)C4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,58,5952,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCN(C)\C=C\Cn(c(c1c23)c(=O)occ1)c2CC(F)CC3=O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,59,4942,false,false,false,255 255 255 255,false,,,,,,,0,0,0,Oc1nccc(c12)n(CCCN(C)C)c3c(c2=O)oc(=O)c(F)c3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,60,2536,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)NC(CN(C)C)CC1c(cc2c(c3)nco2)c3S(=O)(=O)c(c14)cn(C)c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,61,3347,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)\C=C\Cn(c(c1c23)c(=O)occ1)c2CCCC3=O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,62,7201,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(F)c1cc(=O)oc(c12)S(=O)(=O)C=CC2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,63,7203,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C1CCCc2c(C/C=C/N(C)C)cc(c3c12)c(=O)occ3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,64,7369,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(CC12)CCC3C=CS(=O)(=O)C(=C34)CCC=C4C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,65,7392,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)CC(=C12)C(C#N)(C)N(C=CS3)c(c34)cccc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,66,7651,false,false,false,255 255 255 255,false,,,,,,,0,0,0,FC(F)c1cc(=O)oc(c12)S(=O)(=O)C=CC2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,67,7664,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)CN1c(cccc2)c2S(=O)(=O)c(c13)cc(Cl)c(c3)C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,68,7762,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=Cn1ccc(c1C)[C@H](C23)CN(CC2)CC3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,69,7916,false,false,false,255 255 255 255,false,,,,,,,0,0,0,NCC(=O)c(c1)c(O)cc(c12)Sc3c(N2C(=O)C)ccc(c3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,70,7932,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C1)CCC1CC2c(cncc3)c3S(=O)(=O)c(c24)cccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,71,8019,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)Cc3c[nH]c(c34)CC(O)C=C4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,72,8031,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1c(F)ccc(N(C)C2)c1S(=O)c(c23)cc(=O)[nH]c3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,73,8189,false,false,false,255 255 255 255,false,,,,,,,0,0,0,NC(=O)c1c[nH]c(=O)c(c12)CCCC2C(C=N)[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,74,8339,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cn(C(=O)O)c(c12)Sc3c(c(CC)ccc3)N2CCCN4CCNCC4=O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,75,8492,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cc(=S)n(C(=O)O)c(c12)N(C=CS2)C[C@H](C34)CN(CC3O)C(C4)C(CC)OC,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,76,8649,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=S1(=O)C=CC(C=C1)CC[C@H]2CN(CC3)C=CC23,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,77,8710,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1oc(=O)cc(c12)CC(C#N)C(=O)C2/C=C(\C34)CN(CC3F)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,78,8714,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN1CC(C(C1=O)N)N(c(c23)n(C)cc2)Cc4c(S3=O)cc(=O)[nH]c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,79,8842,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)CC(=C12)C(C#N)(C)N(C=CS3)c(c34)cc(=O)oc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,80,9027,false,false,false,255 255 255 255,false,,,,,,,0,0,0,FCCc1cccc(c12)S(=O)(=O)C=CC2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,81,9123,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(c1=O)cnc(c12)SC3C(N2C=O)CC(C=C3)S(=O)(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,82,9173,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1OC(=O)CC(C=12)CC(C#N)C(=O)C2/C=C(\C34)CN(CC3F)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,83,9212,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(C)[C@@H](C12)Cn(cc3)c(c34)N=CC(=O)CO4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,84,9279,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1c[nH]c(c12)CC3C(C2)CCN3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,85,9325,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)Cc3ccn(c34)CC(O)C=C4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,86,9333,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(c1=O)cnc(S2)c1Nc(c3)c2cc(c34)N(CC4=O)S(=O)(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,87,9402,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CCC(=O)C1C=CC(C1C)C[C@H](C23)C(C(=O)O)N(CC2)CC3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,88,9425,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)/C=C\3C=CS(=O)(=O)c(c34)cccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,89,9449,false,false,false,255 255 255 255,false,,,,,,,0,0,0,FC(F)(F)c1cccc(c12)S(=O)(=O)C3N(C(=O)CC(C)C3)N2CC4C(CC)NCC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,90,9549,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N#Cc1cccc(c12)S(=O)(=O)C=CC2CC[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,91,9604,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(C(=O)O)[C@@H](C12)CC(C3)C(C)C(C=34)C(=O)CCC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,92,9703,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)CC(=C12)C(C#N)N3C=CSc(c34)n(C(=O)O)cc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,93,9953,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C(C=C12)C(C#N)N(C=CS3)c(c34)cccc4C(=O)O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,94,10167,false,false,false,255 255 255 255,false,,,,,,,0,0,0,n1c[nH]cc1Cn(cc2)c(c23)NCc4c(S3=O)cc(=O)[nH]c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,95,10219,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O=C(O)c1cccc(c12)SC=CN2C[C@H](C34)CN(C(C)C3)CN4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,96,10250,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1c(=O)occ(c12)CC(C#N)C(=O)C2/C=C(\C34)CN(CC3F)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,97,10252,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(c1=O)cnc(S2)c1Oc(c3)c2cc(c34)N(CC4=O)S(=O)(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,98,10356,false,false,false,255 255 255 255,false,,,,,,,0,0,0,O1CC(=O)C(C#N)=Nc(c12)n(cc2)C[C@H](C34)C(C)N(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,99,10523,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)n(cc1)c(c12)Nc3c(S2)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,100,10653,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(CC2)C[C@@H](C12)C(O)CC3CC(=O)NC=C3c4ccccc4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,101,10666,false,false,false,255 255 255 255,false,,,,,,,0,0,0,NC(=O)C1CC(=O)C=C(S2=O)C1CNc(c23)n(C)cc3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,102,10674,false,false,false,255 255 255 255,false,,,,,,,0,0,0,N=Cc1cc(C(=O)C)cc2n(C)c(c3c12)c(=O)n(cn3)C(=O)Cc4ccco4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,103,10702,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cn(C=O)c(F)c1[C@H](C23)CN(CC2)CC3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,104,10740,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)NC(CC1)C(O)n(c12)ccc2C[C@H](C34)CN(CC3)CC4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,105,10764,false,false,false,255 255 255 255,false,,,,,,,0,0,0,c1cccc(N2C(=O)C)c1Sc(c23)ncn(c3=O)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,106,10908,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(O)C(C1)N(CC2)C[C@@H](C12)CCN(C=CN3)c(c34)ccoc4=O,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,107,11031,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CN(C)\C=C\Cc1c(C(=O)C=C2)n2c(c13)C(=O)CCC3,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,108,11072,false,false,false,255 255 255 255,false,,,,,,,0,0,0,C1CN(C)CCC1N(c(c23)[nH]ccc2=O)c4c(S3)ccc(Cl)c4,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
,109,11114,false,false,false,255 255 255 255,false,,,,,,,0,0,0,CC(=O)C(=C1)CC(=C12)Sc3c(N2C(=O)C)c(=O)n(cn3)C(=O)C,AIDD_Results trypanosoma scaffold 1,AIDD_Results trypanosoma scaffold 1,0,,
